,Year,State,County,Incidents,Injured,Killed,Victims,Land Area,Density 2014,Density 2015,Density 2016,Density 2017,Population 2014,Poverty Count 2014,Poverty Rate 2014,Population 2015,Poverty Count 2015,Poverty Rate 2015,Population 2016,Poverty Count 2016,Poverty Rate 2016,Population 2017,Poverty Count 2017,Poverty Rate 2017,Pop Change 1,Pop Change 1 (%),Pop Change 2,Pop Change 2 (%),Pop Change 3,Pop Change 3 (%),Pop Change Avg,Pop Change Avg (%),Den Change 1,Den Change 1 (%),Den Change 2,Den Change 2 (%),Den Change 3,Den Change 3 (%),Den Change Avg,Den Change Avg (%),Poverty Rate Change 1,Poverty Rate Change 1 (%),Poverty Rate Change 2,Poverty Rate Change 2 (%),Poverty Rate Change 3,Poverty Rate Change 3 (%),Poverty Rate Change Avg,Poverty Rate Change Avg (%),Region
600,2016,Texas,Tarrant,1,5,2,7,12.17,3853.985209531635,3930.484798685292,4032.949876746097,4091.1257189811013,1920269.0,"291,534",15.2,1956980.0,"255,993",13.1,1989810.0,"270,348",13.6,2025806.0,"234,362",11.6,36711.0,1.9117634039814249,32830.0,1.677584850126209,35996.0,1.8090169413160169,81539.66666666667,4.1923539012129725,76.49958915365687,1.984947657932338,102.4650780608049,2.6069323075636532,0.0,0.0,178.96466721446177,4.591879965495991,-2.0999999999999996,-13.815789473684205,0.5,3.81679389312977,-2.0,-14.705882352941174,-2.266666666666666,-14.900956364868161,Southwest
601,2016,Texas,Nueces,1,4,0,4,5.08,2992.7165354330714,3239.763779527559,3177.755905511811,3045.0787401574803,350265.0,"58,798",16.8,353582.0,"70,336",19.9,354639.0,"53,441",15.1,354483.0,"57,008",16.1,3317.0,0.9469972734929257,1057.0,0.2989405569288124,-156.0,-99.8,4322.0,-32.02072883624493,247.04724409448772,8.254949680983998,-62.00787401574826,-1.9139628144367578,-132.67716535433055,-4.175184290404516,140.81364829396261,4.949258769745735,3.099999999999998,18.452380952380935,-4.799999999999999,-24.120603015075375,1.0000000000000018,6.6225165562914015,-1.3666666666666671,-3.4607165439306393,Southwest
602,2016,Texas,Harris,13,46,15,61,5.98,4557.525083612039,4594.983277591973,4714.0468227424735,4965.217391304347,4393004.0,"759,184",17.3,4487784.0,"744,712",16.6,4539233.0,"752,261",16.6,4601205.0,"733,605",15.9,94780.0,2.157521368066128,51449.0,1.1464232681430246,61972.0,1.3652526759476729,166886.33333333334,3.7590288615250436,37.45819397993364,0.8218977030894621,119.06354515050043,2.5911638401630057,0.0,0.0,156.52173913043407,3.413061543252468,-0.6999999999999993,-4.0462427745664655,0.0,0.0,-0.7000000000000011,-4.216867469879531,-0.933333333333333,-5.451865264526309,Southwest
603,2016,Texas,Lubbock,1,6,0,6,3.12,5232.371794871795,5224.679487179487,5328.205128205128,5493.910256410256,282799.0,"49,964",17.7,287355.0,"57,631",20.1,291276.0,"55,089",18.9,293522.0,"55,533",18.9,4556.0,1.6110382285651639,3921.0,1.364514276765675,2246.0,0.7710899627844299,9225.666666666666,3.232582492925649,-7.692307692307622,-0.1470137825421176,103.52564102564065,1.981473529231323,0.0,0.0,95.83333333333303,1.8344597466892054,2.400000000000002,13.559322033898312,-1.2000000000000028,-5.970149253731364,0.0,0.0,1.1999999999999993,7.5891727801669475,Southwest
604,2016,Texas,Hidalgo,2,9,2,11,17.68,2871.719457013575,2909.7285067873304,2969.174208144797,3035.350678733032,822418.0,"275,840",33.5,833542.0,"259,506",31.1,841036.0,"262,028",31.2,851869.0,"251,593",29.5,11124.0,1.3525968546408222,7494.0,0.8990548766588944,10833.0,1.2880542568926927,22229.0,2.6810031502639475,38.00904977375558,1.3235641692271258,59.44570135746653,2.0429982116476424,0.0,0.0,97.45475113122211,3.3665623808747682,-2.3999999999999986,-7.164179104477611,0.09999999999999787,0.32154340836012807,-1.6999999999999993,-5.448717948717956,-2.866666666666667,-8.658875012356802,Southwest
605,2016,Texas,Dallas,3,17,6,23,8.7,6903.908045977012,7058.160919540231,7511.609195402299,7752.298850574714,2483159.0,"480,160",19.3,2518578.0,"451,795",17.9,2539295.0,"413,956",16.3,2582222.0,"382,477",14.8,35419.0,1.4263685893653957,20717.0,0.822567337600816,42927.0,1.6905085860445581,70445.0,2.8124387889810643,154.2528735632186,2.2342834310069293,453.44827586206793,6.424453636452455,0.0,0.0,607.7011494252865,8.658737067459384,-1.4000000000000021,-7.253886010362706,-1.5999999999999979,-8.938547486033514,-1.5,-9.202453987730067,-3.5,-19.25991815897291,Southwest
606,2016,Texas,Bexar,5,20,3,23,22.12,858.2278481012657,898.1012658227847,959.267631103074,978.119349005425,1812930.0,"331,898",18.3,1853569.0,"288,976",15.6,1884633.0,"306,859",16.3,1914735.0,"299,023",15.6,40639.0,2.2416199191364257,31064.0,1.6759020031085896,30102.0,1.597234050342962,81737.0,4.449933272359336,39.87341772151899,4.646017699115035,61.166365280289256,6.810631229235867,0.0,0.0,101.03978300180825,11.456648928350901,-2.700000000000001,-14.754098360655746,0.7000000000000011,4.487179487179489,-0.7000000000000011,-4.294478527607367,-2.233333333333334,-11.698411716012046,Southwest
607,2016,Texas,Bastrop,1,1,4,5,193.6,131.42561983471074,133.54855371900828,139.6849173553719,144.7675619834711,75533.0,"11,069",14.7,77967.0,"9,919",12.7,80248.0,"10,632",13.2,82253.0,"9,462",11.5,2434.0,3.222432579137589,2281.0,2.9255967268203165,2005.0,2.498504635629544,5383.333333333333,6.980864184501087,2.122933884297538,1.6153120578525488,6.136363636363626,4.594855927286787,0.0,0.0,8.259297520661164,6.210167985139336,-2.0,-13.605442176870753,0.5,3.937007874015734,-1.6999999999999993,-12.878787878787875,-2.0666666666666664,-13.96136359578431,Southwest
608,2014,Texas,Nueces,1,1,3,4,5.08,2992.7165354330714,3239.763779527559,3177.755905511811,3045.0787401574803,350265.0,"58,798",16.8,353582.0,"70,336",19.9,354639.0,"53,441",15.1,354483.0,"57,008",16.1,3317.0,0.9469972734929257,1057.0,0.2989405569288124,-156.0,-99.8,4322.0,-32.02072883624493,247.04724409448772,8.254949680983998,-62.00787401574826,-1.9139628144367578,-132.67716535433055,-4.175184290404516,140.81364829396261,4.949258769745735,3.099999999999998,18.452380952380935,-4.799999999999999,-24.120603015075375,1.0000000000000018,6.6225165562914015,-1.3666666666666671,-3.4607165439306393,Southwest
609,2014,Texas,Tarrant,2,7,2,9,12.17,3853.985209531635,3930.484798685292,4032.949876746097,4091.1257189811013,1920269.0,"291,534",15.2,1956980.0,"255,993",13.1,1989810.0,"270,348",13.6,2025806.0,"234,362",11.6,36711.0,1.9117634039814249,32830.0,1.677584850126209,35996.0,1.8090169413160169,81539.66666666667,4.1923539012129725,76.49958915365687,1.984947657932338,102.4650780608049,2.6069323075636532,0.0,0.0,178.96466721446177,4.591879965495991,-2.0999999999999996,-13.815789473684205,0.5,3.81679389312977,-2.0,-14.705882352941174,-2.266666666666666,-14.900956364868161,Southwest
610,2014,Texas,Williamson,1,3,2,5,93.05,301.902203116604,310.3277807630306,324.1590542718968,349.586243954863,482919.0,"37,898",7.8,502158.0,"32,903",6.6,522006.0,"30,201",5.8,540715.0,"32,931",6.1,19239.0,3.983897920769323,19848.0,3.952540833761489,18709.0,3.5840584207844444,45323.333333333336,9.131124894792293,8.425577646426575,2.790830129574246,13.831273508866218,4.45698850256268,0.0,0.0,22.256851155292793,7.2478186321369265,-1.2000000000000002,-15.384615384615387,-0.7999999999999998,-12.121212121212125,0.2999999999999998,5.172413793103445,-1.9000000000000001,-25.78168957479303,Southwest
611,2016,Texas,None,1,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Southwest
612,2015,Texas,Mclennan,1,18,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Southwest
613,2015,Texas,Dallas,3,11,4,15,8.7,6903.908045977012,7058.160919540231,7511.609195402299,7752.298850574714,2483159.0,"480,160",19.3,2518578.0,"451,795",17.9,2539295.0,"413,956",16.3,2582222.0,"382,477",14.8,35419.0,1.4263685893653957,20717.0,0.822567337600816,42927.0,1.6905085860445581,70445.0,2.8124387889810643,154.2528735632186,2.2342834310069293,453.44827586206793,6.424453636452455,0.0,0.0,607.7011494252865,8.658737067459384,-1.4000000000000021,-7.253886010362706,-1.5999999999999979,-8.938547486033514,-1.5,-9.202453987730067,-3.5,-19.25991815897291,Southwest
614,2015,Texas,Cameron,1,4,0,4,93.14,977.5606613699807,991.990551857419,998.5827786128407,998.2284732660512,416030.0,"143,568",34.5,417815.0,"133,508",32.0,418377.0,"121,665",29.1,419941.0,"116,191",27.7,1785.0,0.42905559695213924,562.0,0.1345092923901774,1564.0,0.3738255210014074,2868.3333333333335,0.6881733963427857,14.429890487438229,1.4761120263591323,6.592226755421734,0.6645453167954543,-0.3543053467894879,-0.03548081885426768,20.9040154605968,2.1288304035364973,-2.5,-7.246376811594203,-2.8999999999999986,-9.0625,-1.4000000000000021,-4.8109965635738945,-5.866666666666666,-17.912542332785502,Southwest
615,2017,Texas,Bexar,1,3,1,4,22.12,858.2278481012657,898.1012658227847,959.267631103074,978.119349005425,1812930.0,"331,898",18.3,1853569.0,"288,976",15.6,1884633.0,"306,859",16.3,1914735.0,"299,023",15.6,40639.0,2.2416199191364257,31064.0,1.6759020031085896,30102.0,1.597234050342962,81737.0,4.449933272359336,39.87341772151899,4.646017699115035,61.166365280289256,6.810631229235867,0.0,0.0,101.03978300180825,11.456648928350901,-2.700000000000001,-14.754098360655746,0.7000000000000011,4.487179487179489,-0.7000000000000011,-4.294478527607367,-2.233333333333334,-11.698411716012046,Southwest
616,2017,Texas,Collin,2,5,9,14,37.16,1794.3756727664154,1839.2626480086121,1853.1485468245428,1875.3498385360606,880191.0,"62,032",7.0,908888.0,"59,993",6.6,934232.0,"58,619",6.3,963885.0,"56,725",5.9,28697.0,3.2603150907019085,25344.0,2.7884623848042764,29653.0,3.174050985194256,63925.333333333336,7.106794470570937,44.88697524219674,2.5015372156151727,13.885898815930659,0.7549709570280783,0.0,0.0,58.7728740581274,3.256508172643251,-0.40000000000000036,-5.714285714285722,-0.2999999999999998,-4.545454545454547,-0.39999999999999947,-6.349206349206341,-0.8333333333333334,-12.376142376142383,Southwest
617,2017,Texas,Dallas,4,13,4,17,8.7,6903.908045977012,7058.160919540231,7511.609195402299,7752.298850574714,2483159.0,"480,160",19.3,2518578.0,"451,795",17.9,2539295.0,"413,956",16.3,2582222.0,"382,477",14.8,35419.0,1.4263685893653957,20717.0,0.822567337600816,42927.0,1.6905085860445581,70445.0,2.8124387889810643,154.2528735632186,2.2342834310069293,453.44827586206793,6.424453636452455,0.0,0.0,607.7011494252865,8.658737067459384,-1.4000000000000021,-7.253886010362706,-1.5999999999999979,-8.938547486033514,-1.5,-9.202453987730067,-3.5,-19.25991815897291,Southwest
618,2014,Texas,Bell,1,16,4,20,48.59,619.5307676476641,615.1677299855937,604.7540646223503,602.0991973657129,320554.0,"45,622",14.2,326186.0,"51,728",15.9,331481.0,"42,739",12.9,337950.0,"46,542",13.8,5632.0,1.7569582660019734,5295.0,1.6233069475698017,6469.0,1.9515447340873209,13083.333333333334,4.030780124934215,-4.363037662070383,-0.7042487459721514,-10.413665363243467,-1.6928172359573068,-2.654867256637317,-0.4389994895354903,-15.66165877752629,-2.543399145107955,1.700000000000001,11.971830985915503,-3.0,-18.867924528301884,0.9000000000000004,6.976744186046517,-0.9999999999999989,-4.570512147037542,Southwest
619,2017,Texas,Harris,6,19,9,28,5.98,4557.525083612039,4594.983277591973,4714.0468227424735,4965.217391304347,4393004.0,"759,184",17.3,4487784.0,"744,712",16.6,4539233.0,"752,261",16.6,4601205.0,"733,605",15.9,94780.0,2.157521368066128,51449.0,1.1464232681430246,61972.0,1.3652526759476729,166886.33333333334,3.7590288615250436,37.45819397993364,0.8218977030894621,119.06354515050043,2.5911638401630057,0.0,0.0,156.52173913043407,3.413061543252468,-0.6999999999999993,-4.0462427745664655,0.0,0.0,-0.7000000000000011,-4.216867469879531,-0.933333333333333,-5.451865264526309,Southwest
620,2017,Texas,Lubbock,1,7,0,7,3.12,5232.371794871795,5224.679487179487,5328.205128205128,5493.910256410256,282799.0,"49,964",17.7,287355.0,"57,631",20.1,291276.0,"55,089",18.9,293522.0,"55,533",18.9,4556.0,1.6110382285651639,3921.0,1.364514276765675,2246.0,0.7710899627844299,9225.666666666666,3.232582492925649,-7.692307692307622,-0.1470137825421176,103.52564102564065,1.981473529231323,0.0,0.0,95.83333333333303,1.8344597466892054,2.400000000000002,13.559322033898312,-1.2000000000000028,-5.970149253731364,0.0,0.0,1.1999999999999993,7.5891727801669475,Southwest
621,2017,Texas,None,1,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Southwest
622,2017,Texas,Tarrant,2,9,2,11,12.17,3853.985209531635,3930.484798685292,4032.949876746097,4091.1257189811013,1920269.0,"291,534",15.2,1956980.0,"255,993",13.1,1989810.0,"270,348",13.6,2025806.0,"234,362",11.6,36711.0,1.9117634039814249,32830.0,1.677584850126209,35996.0,1.8090169413160169,81539.66666666667,4.1923539012129725,76.49958915365687,1.984947657932338,102.4650780608049,2.6069323075636532,0.0,0.0,178.96466721446177,4.591879965495991,-2.0999999999999996,-13.815789473684205,0.5,3.81679389312977,-2.0,-14.705882352941174,-2.266666666666666,-14.900956364868161,Southwest
623,2017,Texas,Travis,2,7,1,8,2.4,5765.833333333334,6017.083333333334,6103.333333333334,6228.75,1128678.0,"188,959",16.7,1154396.0,"152,195",13.2,1177093.0,"143,948",12.2,1204389.0,"139,071",11.5,25718.0,2.2785949579950966,22697.0,1.966136403799041,27296.0,2.3189331684072556,57513.666666666664,5.017709084596556,251.25,4.357566122272004,86.25,1.4334187383145292,0.0,0.0,337.5,5.7909848605865335,-3.5,-20.958083832335333,-1.0,-7.575757575757578,-0.6999999999999993,-5.737704918032776,-4.733333333333333,-30.446409714103837,Southwest
624,2017,Texas,Webb,1,3,2,5,18.32,2483.024017467249,2492.0851528384283,2481.877729257642,2547.543668122271,263186.0,"85,109",32.3,266165.0,"81,276",30.5,267730.0,"85,150",31.8,271240.0,"74,061",27.3,2979.0,1.1318991131747111,1565.0,0.5879811395187176,3510.0,1.3110222985843905,5714.0,2.156887685554892,9.061135371179262,0.3649233880718583,-10.207423580786326,-0.409593691819083,0.0,0.0,-1.1462882096070643,-0.04467030374722469,-1.7999999999999972,-5.5727554179566425,1.3000000000000007,4.26229508196721,-4.5,-14.15094339622641,-1.9999999999999964,-6.027441468064903,Southwest
625,2017,Texas,Wilson,1,20,27,47,12.81,50.195160031225605,54.4886807181889,55.113192818110846,49.024199843871976,45735.0,"5,029",11.0,46851.0,"4,401",9.4,47826.0,"4,958",10.4,48621.0,"4,414",9.1,1116.0,2.440144309609707,975.0,2.081065505538831,795.0,1.6622757495922826,2356.0,5.075301731679299,4.293520686963298,8.55365474339034,0.6245120999219438,1.1461318051576086,-6.08899297423887,-11.048158640226617,2.8883684621389514,6.017067001805742,-1.5999999999999996,-14.545454545454533,1.0,10.63829787234043,-1.3000000000000007,-12.500000000000014,-1.0333333333333332,-8.073823339780773,Southwest
626,2014,Texas,Cook,1,6,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,Southwest
627,2014,Texas,Dallas,3,11,5,16,8.7,6903.908045977012,7058.160919540231,7511.609195402299,7752.298850574714,2483159.0,"480,160",19.3,2518578.0,"451,795",17.9,2539295.0,"413,956",16.3,2582222.0,"382,477",14.8,35419.0,1.4263685893653957,20717.0,0.822567337600816,42927.0,1.6905085860445581,70445.0,2.8124387889810643,154.2528735632186,2.2342834310069293,453.44827586206793,6.424453636452455,0.0,0.0,607.7011494252865,8.658737067459384,-1.4000000000000021,-7.253886010362706,-1.5999999999999979,-8.938547486033514,-1.5,-9.202453987730067,-3.5,-19.25991815897291,Southwest
628,2014,Texas,Denton,1,1,3,4,47.68,433.30536912751677,457.00503355704694,481.3968120805369,525.1048657718121,742300.0,"64,947",8.7,769305.0,"61,186",8.0,794448.0,"65,057",8.2,823874.0,"58,411",7.1,27005.0,3.6380169742691493,25143.0,3.26827461149999,29426.0,3.703955450828758,61956.666666666664,8.14094340271206,23.699664429530173,5.469506292352364,24.39177852348996,5.337310692978448,0.0,0.0,48.091442953020135,10.806816985330812,-0.6999999999999993,-8.045977011494244,0.1999999999999993,2.499999999999986,-1.0999999999999996,-13.41463414634147,-0.8666666666666665,-10.017521726941414,Southwest
629,2014,Texas,El Paso,1,6,0,6,26.74,4242.744951383696,4259.050112191474,4235.415108451758,4185.415108451758,817198.0,"190,846",23.4,819175.0,"165,987",20.3,821503.0,"186,707",22.7,824863.0,"172,972",21.0,1977.0,0.2419242337842178,2328.0,0.284188360240492,3360.0,0.4090064187227398,5425.0,0.6624480669322897,16.30516080777761,0.38430688138488733,-23.635003739716012,-0.5549360330854256,-50.0,-1.1805218312657217,-23.99650959860507,-0.5641364287891122,-3.099999999999998,-13.247863247863236,2.3999999999999986,11.82266009852215,-1.6999999999999993,-7.4889867841409625,-1.2666666666666657,-3.921532077388074,Southwest
630,2014,Texas,Harris,3,14,6,20,5.98,4557.525083612039,4594.983277591973,4714.0468227424735,4965.217391304347,4393004.0,"759,184",17.3,4487784.0,"744,712",16.6,4539233.0,"752,261",16.6,4601205.0,"733,605",15.9,94780.0,2.157521368066128,51449.0,1.1464232681430246,61972.0,1.3652526759476729,166886.33333333334,3.7590288615250436,37.45819397993364,0.8218977030894621,119.06354515050043,2.5911638401630057,0.0,0.0,156.52173913043407,3.413061543252468,-0.6999999999999993,-4.0462427745664655,0.0,0.0,-0.7000000000000011,-4.216867469879531,-0.933333333333333,-5.451865264526309,Southwest
631,2015,Texas,Bell,2,4,6,10,48.59,619.5307676476641,615.1677299855937,604.7540646223503,602.0991973657129,320554.0,"45,622",14.2,326186.0,"51,728",15.9,331481.0,"42,739",12.9,337950.0,"46,542",13.8,5632.0,1.7569582660019734,5295.0,1.6233069475698017,6469.0,1.9515447340873209,13083.333333333334,4.030780124934215,-4.363037662070383,-0.7042487459721514,-10.413665363243467,-1.6928172359573068,-2.654867256637317,-0.4389994895354903,-15.66165877752629,-2.543399145107955,1.700000000000001,11.971830985915503,-3.0,-18.867924528301884,0.9000000000000004,6.976744186046517,-0.9999999999999989,-4.570512147037542,Southwest
632,2015,Texas,Bexar,2,9,2,11,22.12,858.2278481012657,898.1012658227847,959.267631103074,978.119349005425,1812930.0,"331,898",18.3,1853569.0,"288,976",15.6,1884633.0,"306,859",16.3,1914735.0,"299,023",15.6,40639.0,2.2416199191364257,31064.0,1.6759020031085896,30102.0,1.597234050342962,81737.0,4.449933272359336,39.87341772151899,4.646017699115035,61.166365280289256,6.810631229235867,0.0,0.0,101.03978300180825,11.456648928350901,-2.700000000000001,-14.754098360655746,0.7000000000000011,4.487179487179489,-0.7000000000000011,-4.294478527607367,-2.233333333333334,-11.698411716012046,Southwest
633,2015,Texas,Harris,4,10,12,22,5.98,4557.525083612039,4594.983277591973,4714.0468227424735,4965.217391304347,4393004.0,"759,184",17.3,4487784.0,"744,712",16.6,4539233.0,"752,261",16.6,4601205.0,"733,605",15.9,94780.0,2.157521368066128,51449.0,1.1464232681430246,61972.0,1.3652526759476729,166886.33333333334,3.7590288615250436,37.45819397993364,0.8218977030894621,119.06354515050043,2.5911638401630057,0.0,0.0,156.52173913043407,3.413061543252468,-0.6999999999999993,-4.0462427745664655,0.0,0.0,-0.7000000000000011,-4.216867469879531,-0.933333333333333,-5.451865264526309,Southwest
634,2017,Texas,El Paso,1,3,1,4,26.74,4242.744951383696,4259.050112191474,4235.415108451758,4185.415108451758,817198.0,"190,846",23.4,819175.0,"165,987",20.3,821503.0,"186,707",22.7,824863.0,"172,972",21.0,1977.0,0.2419242337842178,2328.0,0.284188360240492,3360.0,0.4090064187227398,5425.0,0.6624480669322897,16.30516080777761,0.38430688138488733,-23.635003739716012,-0.5549360330854256,-50.0,-1.1805218312657217,-23.99650959860507,-0.5641364287891122,-3.099999999999998,-13.247863247863236,2.3999999999999986,11.82266009852215,-1.6999999999999993,-7.4889867841409625,-1.2666666666666657,-3.921532077388074,Southwest
635,2017,Utah,Salt Lake,1,2,3,5,5.42,4335.977859778598,4296.678966789668,4388.929889298893,4297.7859778597785,1076201.0,"128,385",11.9,1090252.0,"117,311",10.8,1105965.0,"104,297",9.4,1119443.0,"103,384",9.2,14051.0,1.3056111265460544,15713.0,1.4412264320542363,13478.0,1.2186642434434987,34256.666666666664,3.153058973081457,-39.298892988929765,-0.9063444108761303,92.25092250922444,2.1470285125386255,-91.14391143911416,-2.0766773162939245,22.570725707256617,0.5484583295645203,-1.0999999999999996,-9.243697478991592,-1.4000000000000004,-12.962962962962962,-0.20000000000000107,-2.1276595744680975,-2.566666666666667,-22.915880300110587,West
636,2014,Utah,Salt Lake,1,6,0,6,5.42,4335.977859778598,4296.678966789668,4388.929889298893,4297.7859778597785,1076201.0,"128,385",11.9,1090252.0,"117,311",10.8,1105965.0,"104,297",9.4,1119443.0,"103,384",9.2,14051.0,1.3056111265460544,15713.0,1.4412264320542363,13478.0,1.2186642434434987,34256.666666666664,3.153058973081457,-39.298892988929765,-0.9063444108761303,92.25092250922444,2.1470285125386255,-91.14391143911416,-2.0766773162939245,22.570725707256617,0.5484583295645203,-1.0999999999999996,-9.243697478991592,-1.4000000000000004,-12.962962962962962,-0.20000000000000107,-2.1276595744680975,-2.566666666666667,-22.915880300110587,West
